gpu,bench,batch_size,fail,n,ngpu,perf,sem%,std%,peak_memory,score,weight
Quadro-RTX-8000,dinov2-giant-single,000000016,1,1,1,nan,nan%,nan%,2675,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000002,1,1,1,nan,nan%,nan%,1793,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000002,1,1,1,nan,nan%,nan%,2455,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000002,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,2065,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,2133,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000004,1,1,1,nan,nan%,nan%,2919,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000004,1,1,1,nan,nan%,nan%,20611,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000004,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,1745,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,2085,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000008,1,1,1,nan,nan%,nan%,1937,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000008,1,1,1,nan,nan%,nan%,1473,nan,1.00
Quadro-RTX-8000,dinov2-giant-single,000000008,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning,000001024,1,1,1,nan,nan%,nan%,45655,nan,1.00
Quadro-RTX-8000,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,45891,nan,1.00
Quadro-RTX-8000,lightning,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning,000001024,1,1,1,nan,nan%,nan%,1535,nan,1.00
Quadro-RTX-8000,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning,000000504,1,1,1,nan,nan%,nan%,1831,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,45751,nan,1.00
Quadro-RTX-8000,lightning,000000504,1,1,1,nan,nan%,nan%,28335,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,28313,nan,1.00
Quadro-RTX-8000,lightning,000000504,1,1,1,nan,nan%,nan%,45751,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000504,1,1,1,nan,nan%,nan%,20569,nan,1.00
Quadro-RTX-8000,lightning,000000512,1,1,1,nan,nan%,nan%,1535,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,1511,nan,1.00
Quadro-RTX-8000,lightning,000000512,1,1,1,nan,nan%,nan%,1511,nan,1.00
Quadro-RTX-8000,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,1513,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,2941,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,2957,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,2955,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,2905,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,2935,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,2945,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,2929,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,2951,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,2949,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,2895,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,2921,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,2963,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,2907,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,2955,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,2959,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,2927,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,2963,nan,1.00
Quadro-RTX-8000,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,2957,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000001,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000016,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000002,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000032,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000004,1,1,4,nan,nan%,nan%,46037,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,46079,nan,1.00
Quadro-RTX-8000,llm-lora-mp-gpus,000000008,1,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,recursiongfn,000000220,1,1,1,nan,nan%,nan%,29901,nan,1.00
Quadro-RTX-8000,recursiongfn,000000220,1,1,1,nan,nan%,nan%,14273,nan,1.00
Quadro-RTX-8000,recursiongfn,000000220,1,1,1,nan,nan%,nan%,14925,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,16277,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,18939,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,19373,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000180,0,1,4,nan,nan%,nan%,46001,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000180,0,1,4,nan,nan%,nan%,46001,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000180,0,1,4,nan,nan%,nan%,46001,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000184,0,1,4,nan,nan%,nan%,44841,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000184,0,1,4,nan,nan%,nan%,46035,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000184,0,1,4,nan,nan%,nan%,44841,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,45513,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,45513,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000192,1,1,4,nan,nan%,nan%,45493,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,20849,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,20863,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,14117,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,11001,nan,1.00
Quadro-RTX-8000,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,10989,nan,1.00
Quadro-RTX-8000,rlhf-single,000000062,0,1,1,nan,nan%,nan%,19325,nan,1.00
Quadro-RTX-8000,rlhf-single,000000064,0,1,1,nan,nan%,nan%,19965,nan,1.00
Quadro-RTX-8000,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000032,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,t5,000000064,1,1,1,nan,nan%,nan%,nan,nan,2.00
Quadro-RTX-8000,vjepa-single,000000008,0,1,1,nan,nan%,nan%,45807,nan,1.00
Quadro-RTX-8000,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000416,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000448,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000448,1,1,1,nan,nan%,nan%,1171,nan,1.00
Quadro-RTX-8000,whisper,000000448,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Quadro-RTX-8000,whisper,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000128,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000074,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000074,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000076,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000080,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,bert-tf32-fp16,000000096,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,convnext_large-tf32-fp16,000000168,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,convnext_large-tf32-fp16,000000176,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,convnext_large-tf32-fp16,000000192,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,convnext_large-tf32-fp16,000000256,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,convnext_large-tf32-fp16,000000512,1,1,1,nan,nan%,nan%,nan,nan,3.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000016,1,1,4,nan,nan%,nan%,31293,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000032,1,1,4,nan,nan%,nan%,24559,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000006,1,1,4,nan,nan%,nan%,25705,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000006,1,1,4,nan,nan%,nan%,32471,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000064,1,1,4,nan,nan%,nan%,32645,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-gpus,000000008,1,1,4,nan,nan%,nan%,30931,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-single,000000016,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-single,000000032,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-single,000000064,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-single,000000008,1,1,1,nan,nan%,nan%,7593,nan,1.00
Tesla-V100-SXM2-32GB-LS,diffusion-single,000000008,1,1,1,nan,nan%,nan%,7593,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000162,1,1,1,nan,nan%,nan%,32697,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000174,1,1,1,nan,nan%,nan%,641,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000188,1,1,1,nan,nan%,nan%,24411,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000192,1,1,1,nan,nan%,nan%,18509,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000256,1,1,1,nan,nan%,nan%,24209,nan,1.00
Tesla-V100-SXM2-32GB-LS,dimenet,000000512,1,1,1,nan,nan%,nan%,27753,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000001,1,1,4,nan,nan%,nan%,22029,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000001,1,1,4,nan,nan%,nan%,24837,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000016,1,1,4,nan,nan%,nan%,22789,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000002,1,1,4,nan,nan%,nan%,22693,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000002,1,1,4,nan,nan%,nan%,22111,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000032,1,1,4,nan,nan%,nan%,24697,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000004,1,1,4,nan,nan%,nan%,22111,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000064,1,1,4,nan,nan%,nan%,24601,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-gpus,000000008,1,1,4,nan,nan%,nan%,22015,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000001,1,1,1,nan,nan%,nan%,15879,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000001,1,1,1,nan,nan%,nan%,10333,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000016,1,1,1,nan,nan%,nan%,9479,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000002,1,1,1,nan,nan%,nan%,3889,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000002,1,1,1,nan,nan%,nan%,4799,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000032,1,1,1,nan,nan%,nan%,3817,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000004,1,1,1,nan,nan%,nan%,20207,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000064,1,1,1,nan,nan%,nan%,5239,nan,1.00
Tesla-V100-SXM2-32GB-LS,dinov2-giant-single,000000008,1,1,1,nan,nan%,nan%,4479,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000001024,1,1,4,nan,nan%,nan%,32719,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000352,0,1,4,nan,nan%,nan%,32767,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000384,1,1,4,nan,nan%,nan%,32669,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000512,1,1,4,nan,nan%,nan%,32747,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning,000001024,1,1,1,nan,nan%,nan%,1381,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000001024,1,1,1,nan,nan%,nan%,1081,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning,000000352,1,1,1,nan,nan%,nan%,1085,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000352,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning,000000384,1,1,1,nan,nan%,nan%,1383,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000384,1,1,1,nan,nan%,nan%,1381,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning,000000512,1,1,1,nan,nan%,nan%,1437,nan,1.00
Tesla-V100-SXM2-32GB-LS,lightning-gpus,000000512,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,2901,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000001,1,1,4,nan,nan%,nan%,2905,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000016,1,1,4,nan,nan%,nan%,2903,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,2901,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000002,1,1,4,nan,nan%,nan%,2877,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000032,1,1,4,nan,nan%,nan%,2889,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000004,1,1,4,nan,nan%,nan%,2895,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-full-mp-gpus,000000008,1,1,4,nan,nan%,nan%,2917,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000016,0,1,4,nan,nan%,nan%,31809,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000002,0,1,4,nan,nan%,nan%,17375,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000002,0,1,4,nan,nan%,nan%,17375,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000032,1,1,4,nan,nan%,nan%,30365,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000004,0,1,4,nan,nan%,nan%,24641,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000064,1,1,4,nan,nan%,nan%,22495,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-ddp-gpus,000000008,0,1,4,nan,nan%,nan%,32393,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-single,000000016,1,1,1,nan,nan%,nan%,32197,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-single,000000032,1,1,1,nan,nan%,nan%,23421,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-single,000000004,0,1,1,nan,nan%,nan%,31067,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-single,000000004,0,1,1,nan,nan%,nan%,31067,nan,1.00
Tesla-V100-SXM2-32GB-LS,llm-lora-single,000000008,0,1,1,nan,nan%,nan%,31775,nan,1.00
Tesla-V100-SXM2-32GB-LS,pna,000004992,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,pna,000005120,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,pna,000006144,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,pna,000008192,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,001048576,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000131072,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000015872,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000016384,1,1,1,nan,nan%,nan%,24961,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,002097152,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000262144,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000032768,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,004194304,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000524288,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,ppo,000065536,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000252,1,1,1,nan,nan%,nan%,11123,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000294,1,1,1,nan,nan%,nan%,10511,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000316,1,1,1,nan,nan%,nan%,14437,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000344,1,1,1,nan,nan%,nan%,12521,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000352,1,1,1,nan,nan%,nan%,10809,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000384,1,1,1,nan,nan%,nan%,15525,nan,1.00
Tesla-V100-SXM2-32GB-LS,recursiongfn,000000512,1,1,1,nan,nan%,nan%,9991,nan,1.00
Tesla-V100-SXM2-32GB-LS,reformer,000000128,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,reformer,000000256,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,reformer,000000090,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,reformer,000000092,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,reformer,000000096,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,regnet_y_128gf,000000128,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,regnet_y_128gf,000000256,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,regnet_y_128gf,000000088,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,regnet_y_128gf,000000096,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,resnet50,000001024,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,resnet50,000002048,1,1,1,nan,nan%,nan%,nan,nan,1.00
Tesla-V100-SXM2-32GB-LS,resnet50,000000768,1,1,1,nan,nan%,nan%,32661,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000001024,1,1,4,nan,nan%,nan%,19359,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000000116,0,1,4,nan,nan%,nan%,32197,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000000120,1,1,4,nan,nan%,nan%,23355,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000000128,1,1,4,nan,nan%,nan%,32331,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000000256,1,1,4,nan,nan%,nan%,8175,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-gpus,000000512,1,1,4,nan,nan%,nan%,11835,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000128,0,1,1,nan,nan%,nan%,32485,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000256,1,1,1,nan,nan%,nan%,7849,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000512,1,1,1,nan,nan%,nan%,8377,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000066,0,1,1,nan,nan%,nan%,20325,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000066,0,1,1,nan,nan%,nan%,20325,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000068,0,1,1,nan,nan%,nan%,21081,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000072,0,1,1,nan,nan%,nan%,21631,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000080,0,1,1,nan,nan%,nan%,23455,nan,1.00
Tesla-V100-SXM2-32GB-LS,rlhf-single,000000096,0,1,1,nan,nan%,nan%,26771,nan,1.00
Tesla-V100-SXM2-32GB-LS,t5,000000018,1,1,1,nan,nan%,nan%,699,nan,2.00
Tesla-V100-SXM2-32GB-LS,t5,000000018,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,t5,000000020,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,t5,000000024,1,1,1,nan,nan%,nan%,nan,nan,2.00
Tesla-V100-SXM2-32GB-LS,t5,000000032,1,1,1,nan,nan%,nan%,815,nan,2.00
Tesla-V100-SXM2-32GB-LS,t5,000000064,1,1,1,nan,nan%,nan%,815,nan,2.00
Tesla-V100-SXM2-32GB-LS,torchatari,000001952,1,1,1,nan,nan%,nan%,27631,nan,1.00
Tesla-V100-SXM2-32GB-LS,torchatari,000001984,1,1,1,nan,nan%,nan%,28071,nan,1.00
Tesla-V100-SXM2-32GB-LS,torchatari,000002048,1,1,1,nan,nan%,nan%,28953,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000001,1,1,4,nan,nan%,nan%,5807,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000001,1,1,4,nan,nan%,nan%,5807,nan,1.00
Tesla-V100-SXM2-32GB-LS,vjepa-gpus,000000016,1,1,4,nan,nan%,nan%,5757,nan,1.00
